#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Charge_End_Current(mA),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,330,2195.429666
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,335,2184.596282
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,340,2175.83014
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,345,2165.027671
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,350,2156.338497
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,355,2145.442209
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,360,2136.590038
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,365,2125.822158
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,370,2117.259624
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,375,2105.842912
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,380,2096.807152
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,385,2086.968619
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,390,2077.292465
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,395,2067.54698
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,400,2057.64155
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,405,2047.851669
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,410,2038.010856
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,415,2028.430031
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,415,2034.371009
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,420,2014.677277
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,425,2004.416773
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,430,1994.491273
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,435,1985.12931
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,440,1975.244785
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,445,1963.595147
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,450,1955.779055
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,455,1945.82193
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,460,1936.02384
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,465,1927.224351
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,470,1917.779602
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,475,1907.60696
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,480,1899.069513
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,485,1886.80999
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,490,1880.092593
datasheet_58.pdf,2700,3.7,4.3,1890,54,3,2700,495,1868.739115
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,5,2499.859694
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,10,2488.355342
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,15,2478.616071
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,20,2473.548957
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,25,2470.070656
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,30,2461.815863
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,35,2454.203869
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,40,2446.704932
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,45,2440.827922
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,50,2436.403858
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,55,2433.535849
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,60,2428.741497
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,70,2418.534985
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,75,2415.646923
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,80,2411.128827
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,85,2405.479788
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,90,2400.809458
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,100,2391.719526
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,105,2387.592474
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,115,2381.120771
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,120,2378.33392
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,125,2374.493547
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,130,2369.818999
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,135,2365.533892
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,140,2362.885924
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,150,2356.186224
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,160,2347.616974
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,170,2342.075484
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,175,2338.169643
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,185,2329.974166
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,195,2324.090032
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,200,2320.493197
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,205,2315.746477
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,210,2309.852217
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,215,2304.677934
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,225,2295.955882
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,235,2288.9489
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,240,2284.258703
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,245,2278.458595
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,250,2273.194146
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,255,2269.395727
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,260,2262.934618
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,265,2256.362834
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,270,2251.545918
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,275,2246.577381
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,275,2246.606232
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,280,2240.098262
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,285,2233.984375
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,290,2229.783163
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,295,2223.355503
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,300,2217.144616
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,305,2212.768389
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,310,2206.369048
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,315,2199.689094
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,325,2189.647109
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,330,2183.281706
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,335,2178.632547
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,340,2173.006425
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,345,2166.458637
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,350,2160.844114
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,355,2156.609876
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,365,2143.504346
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,370,2139.471726
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,375,2133.359147
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,380,2126.490333
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,385,2122.096828
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,390,2116.61352
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,395,2109.346655
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,400,2105.017007
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,405,2098.45467
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,410,2088.883438
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,415,2081.669855
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,420,2067.5
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,425,2060.032165
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,430,2049.808673
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,435,2041.754738
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,440,2029.638219
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,445,2021.033381
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,450,2013.858043
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,455,2003.180804
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,460,1984.584548
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,465,1975.111607
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,470,1963.695791
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,475,1953.882334
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,480,1942.295918
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,485,1932.880831
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,490,1921.572066
datasheet_59.pdf,2500,3.7,4.2,1750,50,3,2500,495,1910.801977
